ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
AMWL,American Well Corporation,7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNYS,112090092.36,877.0,2020-09-17,"American Well Corp is a telehealth company enabling digital delivery of care for its customers. Its platform, Amwell, digital care delivery solution that equips health systems, health plans, governmen..."
AMZA,InfraCap MLP ETF,,,stocks,ARCX,,,2014-10-02,
AMZY,YieldMax AMZN Option Income Strategy ETF,,,stocks,ARCX,,,2023-07-25,
AN,"AutoNation, Inc.",5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,stocks,XNYS,7134940366.5,25100.0,1951-04-09,"AutoNation is the second-largest automotive dealer in the United States, with 2024 revenue of about $27 billion and over 240 dealerships, plus 52 collision centers. The firm also has 26 AutoNation USA..."
ANET,Arista Networks,3576,COMPUTER COMMUNICATIONS EQUIPMENT,stocks,XNYS,121573194520.8,4412.0,2014-06-06,"Arista Networks is a networking equipment provider that primarily sells Ethernet switches and software to data centers. Its marquee product is its extensible operating system, or EOS, that runs a sing..."
ANF,Abercrombie & Fitch Co.,5651,RETAIL-FAMILY CLOTHING STORES,stocks,XNYS,3905798963.7000003,39200.0,1996-09-26,"Abercrombie & Fitch Co is a specialty retailer that sells casual clothing, personal-care products, and accessories for men, women, and children. It sells direct to consumers through its stores and web..."
ANGpB,"American National Group Inc.  Depositary Shares, each representing a 1/1, 000th interest in a share of 6.625% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B",6311,LIFE INSURANCE,stocks,XNYS,,1045.0,2020-06-10,"American National Group Inc operates through its subsidiaries that offers a portfolio of insurance products, including individual and group life insurance, annuities, pension risk transfer, and proper..."
ANRO,Alto Neuroscience Inc.,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,68763207.66,76.0,2024-02-02,Alto Neuroscience Inc is a clinical-stage biopharmaceutical company with a mission to redefine psychiatry by leveraging individuals' neurobiology to develop personalized and effective treatment option...
ANTM,,,,,,,,,Error: 请求失败: 404 Client Error: Not Found for url: https://api.polygon.io/v3/reference/tickers/ANTM
ANVS,"Annovis Bio, Inc.",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,56120345.28,6.0,2020-01-29,Annovis Bio Inc is a clinical-stage pharmaceutical company focused on developing and commercializing drugs for the treatment of Parkinson's and Alzheimer's diseases and other neurodegenerative disease...
AOA,iShares Core 80/20 Aggressive Allocation ETF,,,stocks,ARCX,,,2008-11-07,
AOCT,Innovator Equity Defined Protection ETF - 2 Yr to October 2026,,,stocks,BATS,,,2024-10-01,
AOD,abrdn Total Dynamic Dividend Fund,,,stocks,XNYS,910923831.36,,2007-01-26,"Aberdeen Total Dynamic Dividend Fund is a diversified, closed-end management investment company. Its investment objective is to seek high current dividend income. The company also focuses on the long-..."
AOK,iShares Core 30/70 Conservative Allocation ETF,,,stocks,ARCX,,,2008-11-07,
AOM,iShares Core 40/60 Moderate Allocation ETF,,,stocks,ARCX,,,2008-11-07,
AOMR,"Angel Oak Mortgage REIT, Inc.",6500,REAL ESTATE,stocks,XNYS,214086594.25,800.0,2021-06-17,Angel Oak Mortgage REIT Inc is a real estate finance company focused on acquiring and investing in the first lien non-QM loans and other mortgage-related assets in the U.S. mortgage market. Its object...
AON,Aon plc Class A,6411,"INSURANCE AGENTS, BROKERS & SERVICE",stocks,XNYS,76406020478.28,60000.0,1975-02-18,"Aon is a leading global provider of insurance and reinsurance brokerage and human resources solutions. Its operations are tilted toward its brokerage operations. Headquartered in London, Aon has about..."
AOR,iShares Core 60/40 Balanced Allocation ETF,,,stocks,ARCX,,,2008-11-07,
AORT,"Artivion, Inc.",3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,stocks,XNYS,1373013883.0800002,1600.0,1993-02-11,"Artivion Inc offers cardiac and vascular surgeons a suite of aortic-centric solutions. The company's products include Aortic Heart Valve, Mitral Heart Valve, Aortic Allograft, Pulmonary Human Heart Va..."
AOS,A.O. Smith Corporation,3630,HOUSEHOLD APPLIANCES,stocks,XNYS,9212929192.86,12700.0,1983-09-30,"A.O. Smith manufactures a broad lineup of water heaters, boilers, and water treatment products. The company has two reporting segments: North America (75% of sales) and rest of world (25% of sales). A..."
APAM,ARTISAN PARTNERS ASSET MANAGEMENT INC.,6282,INVESTMENT ADVICE,stocks,XNYS,2912888596.64,584.0,2013-03-01,Artisan Partners Asset Management Inc is a global investment management firm providing a range of investment strategies to a diverse group of clients around the world. Each of the company's strategies...
APD,"Air Products & Chemicals, Inc.",2810,INDUSTRIAL INORGANIC CHEMICALS,stocks,XNYS,62294576382.880005,23000.0,1961-11-13,"Since its founding in 1940, Air Products has become one of the leading industrial gas suppliers globally, with operations in 50 countries and 19,000 employees. The company is the largest supplier of h..."
APG,APi Group Corporation,7340,SERVICES-TO DWELLINGS & OTHER BUILDINGS,stocks,XNYS,13202497501.64,29000.0,2017-10-05,"APi Group Corp operates in two segments: Safety Services segment includes providing safety services in North America, Asia Pacific, and Europe, focusing on end-to-end integrated occupancy systems (fir..."
APH,Amphenol Corporation,3678,ELECTRONIC CONNECTORS,stocks,XNYS,112444330569.76,125000.0,1991-11-08,"Amphenol is a global supplier of connectors, sensors, and interconnect systems. Amphenol holds the second-largest connector market share globally and sells into the end markets of automotive, broadban..."
APLE,"Apple Hospitality REIT, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,2790664675.71,65.0,2015-05-18,"Apple Hospitality REIT Inc is a real estate investment trust that invests in income-producing real estate, majorly in the lodging sector, in the United States. It chiefly invests in upscale service ho..."
APLY,YieldMax AAPL Option Income Strategy ETF,,,stocks,ARCX,,,2023-04-18,
APO,"Apollo Global Management, Inc.",6282,INVESTMENT ADVICE,stocks,XNYS,76300195181.34,5141.0,2011-03-30,"Apollo Asset Management, Inc., formerly Apollo Global Management Inc is an alternative investment manager. It serves various sectors such as chemicals, manufacturing and industrial, natural resources,..."
APOC,Innovator Equity Defined Protection ETF - 6mo Apr/Oct,,,stocks,BATS,,,2024-10-01,
APOS,"Apollo Global Management, Inc. 7.625% Fixed-Rate Resettable Junior Subordinated Notes due 2053",6282,INVESTMENT ADVICE,stocks,XNYS,,,2023-08-29,
APTV,Aptiv PLC,3714,MOTOR VEHICLE PARTS & ACCESSORIES,stocks,XNYS,14629311555.91,141000.0,2011-11-17,"Aptiv PLC signal and power solutions segment supplies components and systems that make up a vehicle's electrical system, including wiring assemblies and harnesses, connectors, electrical centers, and ..."
AQN,Algonquin Power & Utilities Corp,,,stocks,XNYS,4475962794.6,3786.0,2009-11-10,"Algonquin Power & Utilities Corp is a Canada-based diversified international generation, transmission, and distribution company. The company's operations are organized across two business units consis..."
AQNB,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",,,stocks,XNYS,,,2019-05-28,
AR,ANTERO RESOURCES CORPORATION,1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,12085710840.0,616.0,2013-10-10,"Antero Resources, based in Denver, engages in the exploration for and production of natural gas and natural gas liquids in the United States and Canada. At the end of 2024, the company reported proven..."
ARCO,ARCOS DORADOS HOLDINGS INC.,,,stocks,XNYS,1567333144.0800002,98615.0,2011-04-14,Arcos Dorados Holdings Inc operates McDonald's branded restaurants in various countries and territories in Latin America and the Caribbean. The Company manages its business as distinct geographic segm...
ARDC,"ARES DYNAMIC CREDIT ALLOCATION FUND, INC.",,,stocks,XNYS,337798789.90000004,,2012-11-28,"Ares Dynamic Credit Allocation Fund Inc is a closed-ended, diversified management investment company. The fund's investment objective is to provide an attractive level of total return, through current..."
ARDT,"Ardent Health, Inc.",8062,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",stocks,XNYS,1956837282.48,24900.0,2024-07-18,"Ardent Health Inc is a provider of healthcare in growing mid-sized urban communities across the U.S. With a focus on people and investments in services and technologies, Ardent is passionate about mak..."
ARE,"Alexandria Real Estate Equities, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,12411951709.5,552.0,1997-05-28,"Alexandria Real Estate Equities Inc is an urban office real estate investment trust (REIT). It is engaged in the business of providing space for lease to life science, agtech, and technology tenants. ..."
ARES,Ares Management Corporation Class A Common Stock,6282,INVESTMENT ADVICE,stocks,XNYS,37641254674.9,3200.0,2014-05-02,"Ares Management Corp is an asset management company. It offers investors investment-related advice and strategies for capital growth. The company's operating segments include Credit Group, Private Equ..."
ARI,"APOLLO COMMERCIAL REAL ESTATE FINANCE, INC.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,1393606624.9299998,,2009-09-24,"Apollo Commercial Real Estate Finance Inc is a real estate investment trust that primarily originates, invests in, acquires, and manages commercial first-mortgage loans, subordinate financings, commer..."
ARIS,"Aris Water Solutions, Inc.",1389,"OIL & GAS FIELD SERVICES, NEC",stocks,XNYS,802002293.82,276.0,2021-10-22,Aris Water Solutions Inc is an environmental infrastructure and solutions company delivering full-cycle water handling and recycling solutions. Its integrated pipelines and related infrastructure crea...
ARKB,ARK 21Shares Bitcoin ETF,6221,COMMODITY CONTRACTS BROKERS & DEALERS,stocks,BATS,,,2024-01-11,
ARKF,ARK Fintech Innovation ETF,,,stocks,BATS,,,2019-02-04,
ARKG,ARK Genomic Revolution ETF,,,stocks,BATS,,,2014-10-31,
ARKK,ARK Innovation ETF,,,stocks,BATS,,,2014-10-31,
ARKQ,ARK Autonomous Technology & Robotics ETF,,,stocks,BATS,,,2014-09-30,
ARKW,ARK Next Generation Internet ETF,,,stocks,BATS,,,2014-09-30,
ARKX,ARK Space Exploration & Innovation ETF,,,stocks,BATS,,,2021-03-30,
ARLO,"Arlo Technologies, Inc.",3651,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,stocks,XNYS,1792972594.3799999,148.0,2018-08-03,Arlo Technologies Inc is engaged in the provision of security and video monitoring solutions for homes and businesses. It combines a cloud infrastructure and mobile app with various smart connected de...
ARMK,ARAMARK,5812,RETAIL-EATING PLACES,stocks,XNYS,10357036474.720001,266680.0,2013-12-12,"Aramark provides food, facilities, and uniform services to a variety of clients and institutions. The majority of company revenue comes from its North American food and support services segment. Small..."
AROC,Archrock Inc,4922,NATURAL GAS TRANSMISSION,stocks,XNYS,4595270640.179999,1300.0,2000-05-24,"Archrock Inc is an energy infrastructure company with a focus on midstream natural gas compression and a commitment to helping customers produce, compress, and transport natural gas. It has two busine..."
ARR,"ARMOUR Residential REIT, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,1355406809.4799998,20.0,2007-12-03,"ARMOUR Residential REIT Inc operate in the U.S. and invest in fixed rate residential, adjustable rate and hybrid adjustable rate residential MBS issued or guaranteed by U.S. GSEs or guaranteed by Ginn..."
ARRpC,"ARMOUR Residential REIT, Inc. 7.00% Series C Cumulative Redeemable Preferred Stock",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,,20.0,2020-01-24,"ARMOUR Residential REIT Inc operate in the U.S. and invest in fixed rate residential, adjustable rate and hybrid adjustable rate residential MBS issued or guaranteed by U.S. GSEs or guaranteed by Ginn..."
ARTY,iShares Future AI & Tech ETF,,,stocks,ARCX,,,2018-06-28,
ARW,"Arrow Electronics, Inc.",5065,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",stocks,XNYS,6488398293.96,21520.0,1972-06-01,"Arrow Electronics Inc. is a provider of products, services, and solutions to industrial and commercial users of electronic components and enterprise computing solutions. It has one of the world's broa..."
AS,"Amer Sports, Inc.",,,stocks,XNYS,20890706370.82,13400.0,2024-02-01,Amer Sports manages a diverse portfolio of 10 outdoor and action sports brands that collectively generated revenue of $4.4 billion in 2023. Although primarily owned by the Chinese conglomerate Anta Sp...
ASA,ASA GOLD AND PRECIOUS METALS LIMITED,,,stocks,XNYS,630307729.5899999,,2004-11-22,"ASA Gold And Precious Metals Ltd is a closed-end, non-diversified investment company. Its objective is to provide long-term capital appreciation through investing in companies engaged in the explorati..."
ASAN,"Asana, Inc. Class A Common Stock",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,3445116817.6800003,1819.0,2020-09-30,"Asana is a provider of collaborative work management software delivered via a cloud-based SaaS model. The firm's solution offers scalable, dynamic tools to improve the efficiency of project and proces..."
ASB,Associated Banc-Corp,6022,STATE COMMERCIAL BANKS,stocks,XNYS,3921396921.75,4000.0,1977-12-07,Associated Banc-Corp is a bank holding company. The company through its subsidiaries provides a broad array of banking and nonbanking products and services to individuals and businesses. The company o...
