ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
NTES,"NetEase, inc.",,,stocks,XNAS,83164262620.56,26028.0,2000-06-30,"Founded in the late 1990s as an internet portal, NetEase has transformed into a leading force in the second-largest online game company gaming in China. While its initial success was built upon the ma..."
NVDA,Nvidia Corp,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,3478397264180.9497,36000.0,1999-01-22,"Nvidia is a leading developer of graphics processing units. Traditionally, GPUs were used to enhance the experience on computing platforms, most notably in gaming applications on PCs. GPU use cases ha..."
NXPI,NXP Semiconductors N.V.,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,53830122969.840004,33100.0,2010-08-06,"NXP Semiconductors is a leading supplier of high-performance mixed-signal products. The firm acquired Freescale Semiconductor in 2015 and now has significant market share in the automotive market, whe..."
ODFL,Old Dominion Freight Line,4213,TRUCKING (NO LOCAL),stocks,XNAS,34279092160.74,21895.0,1991-10-24,"Old Dominion Freight Line is the second-largest less-than-truckload carrier in the United States (following FedEx Freight), with more than 250 service centers and 11,000-plus tractors. It is one of th..."
OKTA,"Okta, Inc. Class A Common Stock",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,17717417049.2,5914.0,2017-04-07,Okta is a cloud-native security company that focuses on identity and access management. The San Francisco-based firm went public in 2017 and focuses on two key client stakeholder groups: workforces an...
ORLY,"O'Reilly Automotive, Inc.",5531,RETAIL-AUTO & HOME SUPPLY STORES,stocks,XNAS,1152412264282.5,93047.0,1993-04-22,"O'Reilly is an aftermarket automotive parts retailer in the United States and Mexico with more than $16 billion in annual sales. The company operates over 6,000 domestic stores and serves both the do-..."
PANW,"Palo Alto Networks, Inc. Common Stock",3577,"COMPUTER PERIPHERAL EQUIPMENT, NEC",stocks,XNAS,130912844000.00002,15866.0,2012-07-20,"Palo Alto Networks is a platform-based cybersecurity vendor with product offerings covering network security, cloud security, and security operations. The California-based firm has more than 80,000 en..."
PAYX,Paychex Inc,8700,"SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT",stocks,XNAS,56539129155.96,16500.0,1983-08-26,"Paychex is a technology company providing human capital management solutions, enabling clients to better implement payroll, talent, time, tax, and benefits administration. It has a diverse set of prod..."
PDD,PDD Holdings Inc. American Depositary Shares,,,stocks,XNAS,144264473468.44,23465.0,2018-07-26,"PDD Holdings operates commerce businesses in over 80 countries globally. Its main operations are Pinduoduo, a social commerce platform in China, and Temu, a global e-commerce marketplace. PDD also has..."
PEP,"PepsiCo, Inc.",2080,BEVERAGES,stocks,XNAS,178185497018.40002,319000.0,1919-12-18,"PepsiCo is a global leader in snacks and beverages, owning well-known household brands including Pepsi, Mountain Dew, Gatorade, Lay's, Cheetos, and Doritos, among others. The company dominates the glo..."
PLTR,Palantir Technologies Inc. Class A Common Stock,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,311650031147.82,4001.0,2020-09-30,Palantir is an analytical software company that focuses on leveraging data to create efficiencies in its clients' organizations. The firm serves commercial and government clients via its Foundry and G...
PYPL,"PayPal Holdings, Inc. Common Stock",7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,71529789572.95,24400.0,2015-07-20,"PayPal was spun off from eBay in 2015 and provides electronic payment solutions to merchants and consumers, with a focus on online transactions. The company had 434 million active accounts at the end ..."
QCOM,Qualcomm Inc,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,stocks,XNAS,170640180000.0,49000.0,1991-12-13,"Qualcomm develops and licenses wireless technology and designs chips for smartphones. The company's key patents revolve around CDMA and OFDMA technologies, which are standards in wireless communicatio..."
QRVO,"Qorvo, Inc.",3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,7722020108.790001,6200.0,2015-01-02,"Qorvo represents the combined entity of RF Micro Devices and TriQuint Semiconductor, which merged in January 2015. The company specializes in radio frequency filters, power amplifiers, and front-end m..."
REGN,Regeneron Pharmaceuticals Inc,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,55882941247.200005,15158.0,1991-04-02,"Regeneron Pharmaceuticals discovers, develops, and commercializes products that fight eye disease, cardiovascular disease, cancer, and inflammation. The company has several marketed products, includin..."
ROST,Ross Stores Inc,5651,RETAIL-FAMILY CLOTHING STORES,stocks,XNAS,46496345265.36,107000.0,1985-08-08,Ross Stores operates as an off-price apparel and accessories retailer with the majority of its sales derived from its Ross Dress for Less banner. The company opportunistically procures excess brand-na...
SBUX,Starbucks Corp,5810,RETAIL-EATING & DRINKING PLACES,stocks,XNAS,103037388000.0,361000.0,1992-06-26,"Starbucks is one of the most widely recognized restaurant brands in the world, operating more than 40,000 stores across more than 80 countries at the end of March 2025. The firm operates in three segm..."
SHOP,Shopify Inc. Class A subordinate voting shares,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,139857657893.8,8100.0,2015-05-21,Shopify offers an e-commerce platform primarily to small and medium-size businesses. The firm has two segments. The subscription solutions segment allows Shopify merchants to conduct e-commerce on a v...
SIRI,"Sirius XM Holdings,  Inc",4832,RADIO BROADCASTING STATIONS,stocks,XNAS,7434339858.0,5515.0,1994-09-13,Sirius XM operates almost exclusively in the US through its SiriusXM and Pandora audio services. SiriusXM is primarily a satellite radio service that offers nationwide coverage and mostly ad-free list...
SNPS,Synopsys Inc,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,76924138232.26,20000.0,1992-03-03,"Synopsys is a provider of electronic design automation software and intellectual property products. EDA software automates and aids in the chip design process, enhancing design accuracy, productivity,..."
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),3572,COMPUTER STORAGE DEVICES,stocks,XNAS,27624347158.71,30000.0,2002-12-11,"Seagate is a leading supplier of hard disk drives for data storage to the enterprise and consumer markets. It forms a practical duopoly in the market with its chief rival, Western Digital; they are bo..."
SWKS,Skyworks Solutions Inc,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,10984949612.82,10100.0,1972-06-01,"Skyworks Solutions produces semiconductors for wireless handsets and other devices that are used to enable wireless connectivity. Its main products include power amplifiers, filters, switches, and int..."
TECH,Bio-Techne Corp.,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",stocks,XNAS,7819552674.6,3100.0,1989-05-08,"Based in Minnesota, Bio-Techne is a life sciences manufacturer supplying consumables and instruments for the pharma, biotech, academic, and diagnostic markets. It reports in two segments: protein scie..."
TMUS,"T-Mobile US, Inc.",4812,RADIOTELEPHONE COMMUNICATIONS,stocks,XNAS,270179163448.59998,70000.0,2007-04-19,"Deutsche Telekom merged its T-Mobile USA unit with prepaid specialist MetroPCS in 2013, and that firm merged with Sprint in 2020, creating the second-largest wireless carrier in the US. T-Mobile now s..."
TSLA,"Tesla, Inc. Common Stock",3711,MOTOR VEHICLES & PASSENGER CAR BODIES,stocks,XNAS,993922667590.38,125665.0,2010-06-29,"Tesla is a vertically integrated battery electric vehicle automaker and developer of autonomous driving software. The company has multiple vehicles in its fleet, which include luxury and midsize sedan..."
TXN,Texas Instruments Incorporated,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,180976722857.59,34000.0,1953-10-01,"Dallas-based Texas Instruments generates over 95% of its revenue from semiconductors and the remainder from its well-known calculators. Texas Instruments is the world's largest maker of analog chips, ..."
VRSK,"Verisk Analytics, Inc. Common Stock",7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,stocks,XNAS,43821484801.79,7800.0,2009-10-07,"Verisk Analytics is the leading provider of statistical, actuarial, and underwriting data for the United States' property and casualty insurance industry. Verisk leverages a vast contributory database..."
VRSN,VeriSign Inc,7371,SERVICES-COMPUTER PROGRAMMING SERVICES,stocks,XNAS,26280732000.0,932.0,1998-01-30,"VeriSign is the sole authorized registry for several generic top-level domains, including the widely utilized .com and .net top-level domains. The company operates critical internet infrastructure to ..."
VRTX,Vertex Pharmaceuticals Inc,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,114570064980.04999,6100.0,1991-07-31,"Vertex Pharmaceuticals is a global biotechnology company that discovers and develops small-molecule drugs for the treatment of serious diseases. Its key drugs are Kalydeco, Orkambi, Symdeko, and Trika..."
WBA,"Walgreens Boots Alliance, Inc",5912,RETAIL-DRUG STORES AND PROPRIETARY STORES,stocks,XNAS,9797480384.34,312000.0,1972-06-01,"Walgreens Boots Alliance is one of the largest retail pharmacy chains in the US, with over 8,000 locations. Nearly three quarters of Americans live within five miles of a Walgreens location. Roughly t..."
WDAY,"Workday, Inc. Class A Common Stock",7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,stocks,XNAS,67422128400.0,20400.0,2012-10-12,"Workday is a software company that offers human capital management, or HCM, financial management, and business planning solutions for enterprises. Known for being a cloud-only software provider, Workd..."
WDC,Western Digital Corp.,3572,COMPUTER STORAGE DEVICES,stocks,XNAS,19893044372.3,51000.0,1978-10-31,"Western Digital is a leading, vertically integrated supplier of hard disk drives. The HDD market is a practical duopoly with, Western Digital and Seagate being the two largest players. Western Digital..."
XEL,"Xcel Energy, Inc.",4931,ELECTRIC & OTHER SERVICES COMBINED,stocks,XNAS,39438890716.939995,11380.0,1972-06-01,"Xcel Energy manages utilities serving 3.8 million electric customers and 2.2 million natural gas customers in eight states. Its utilities are Northern States Power, which serves customers in Minnesota..."
ZM,"Zoom Communications, Inc. Class A Common Stock",7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",stocks,XNAS,24282472302.24,7412.0,2019-04-18,"Zoom Video Communications provides a communications platform that connects people through video, voice, chat, and content sharing. The company's cloud-native platform enables face-to-face video and co..."
ZS,"Zscaler, Inc. Common Stock",7371,SERVICES-COMPUTER PROGRAMMING SERVICES,stocks,XNAS,46693132032.799995,7348.0,2018-03-16,"Zscaler is a software-as-a-service, or SaaS, firm focusing on providing cloud-native cybersecurity solutions to primarily enterprise customers. Zscaler's offerings can be broadly partitioned into Zsca..."
